9.878200837795629852e-01,9.108065368784998891e-04,5.152668228357407010e+00
9.878199847699236091e-01,9.135294761736999182e-04,5.144946818159209734e+00
9.878198853039147354e-01,9.162607090239521931e-04,5.137236452627266026e+00
9.878197854249012311e-01,9.189996362872915065e-04,5.129538871920147791e+00
9.878196851162189818e-01,9.217464846825718355e-04,5.121853475383079335e+00
9.878195843762105355e-01,9.245012744155446400e-04,5.114180247837057713e+00
9.878194832032062278e-01,9.272640258264665258e-04,5.106519173836614911e+00
9.878193815955365054e-01,9.300347592313161016e-04,5.098870238113684117e+00
9.878192795515272628e-01,9.328134949501298194e-04,5.091233425496088927e+00
9.878191770694977336e-01,9.356002533793956718e-04,5.083608720707711193e+00
9.878190741477617109e-01,9.383950549318849583e-04,5.075996108534628348e+00
9.878189707846303236e-01,9.411979200318890603e-04,5.068395573836852464e+00
9.878188669784095932e-01,9.440088691428306011e-04,5.060807101472291514e+00
9.878187627274009897e-01,9.468279226971418024e-04,5.053230676484901984e+00
9.878186580425730723e-01,9.496549297222690866e-04,5.045666742475401811e+00
9.878185528927233561e-01,9.524903102406289323e-04,5.038114214539382907e+00
9.878184224538710811e-01,9.560020926936365791e-04,5.028806538561121364e+00
9.878182913345782135e-01,9.595262450090548617e-04,5.019517434678467005e+00
9.878181595230598466e-01,9.630629214658583586e-04,5.010246567330137957e+00
9.878180270160626941e-01,9.666121609181196981e-04,5.000993908533314602e+00
9.878178938103150397e-01,9.701740023806939206e-04,4.991759430112765905e+00
9.878177599025419475e-01,9.737484848351369649e-04,4.982543104203808859e+00
9.878176252894519394e-01,9.773356473926596288e-04,4.973344902827120606e+00
9.878174899677433229e-01,9.809355292109576616e-04,4.964164798104094167e+00
9.878173539341060794e-01,9.845481694786936862e-04,4.955002762293529983e+00
9.878172171852158678e-01,9.881736074863383193e-04,4.945858767609689899e+00
9.878170797177420193e-01,9.918118824883660149e-04,4.936732786568530429e+00
9.878169415384654428e-01,9.954628996143130744e-04,4.927625126217569651e+00
9.878168026136209257e-01,9.991271019923881041e-04,4.918534752785285846e+00
9.878166108724314443e-01,1.004174342007975364e-03,4.906094724506236737e+00
9.878164177514248134e-01,1.009246062146267617e-03,4.893688365315016497e+00
9.878162232418401523e-01,1.014342364743170454e-03,4.881315604686013998e+00
9.878160273348745024e-01,1.019463352402667777e-03,4.868976372137022501e+00
9.878158300216876020e-01,1.024609127901133804e-03,4.856670597456846927e+00
9.878156312934046612e-01,1.029779794168068311e-03,4.844398210740368249e+00
9.878154311411058153e-01,1.034975454417153256e-03,4.832159142070382885e+00
9.878152295558386697e-01,1.040196211965860621e-03,4.819953321936019996e+00
9.878150265286067544e-01,1.045442170420049976e-03,4.807780680794253136e+00
9.878148220503821797e-01,1.050713433463416630e-03,4.795641149552355209e+00
9.878146161120923141e-01,1.056010105074126288e-03,4.783534659057314897e+00
9.878144087046316635e-01,1.061332289333538148e-03,4.771461140530887768e+00
9.878141998188538775e-01,1.066680090552838637e-03,4.759420525270696700e+00
9.878139894455764125e-01,1.072053613189653679e-03,4.747412744833144238e+00
9.878137775755764238e-01,1.077452961917752493e-03,4.735437730868408579e+00
9.878135641995969829e-01,1.082878241542731572e-03,4.723495415302370048e+00
9.878133493083427474e-01,1.088329557058498797e-03,4.711585730201703015e+00
9.878131328924721899e-01,1.093807013813444121e-03,4.699708607409355920e+00
9.878129149277247167e-01,1.099310906189591725e-03,4.687863573123363103e+00
9.878126954493996470e-01,1.104840771627080102e-03,4.676051780537652469e+00
9.878124744033395244e-01,1.110397283995508263e-03,4.664271941459509740e+00
9.878122517949642356e-01,1.115980359741525338e-03,4.652524395725060380e+00
9.878120276147598355e-01,1.121590104784387113e-03,4.640809076537450117e+00
9.878118018531704125e-01,1.127226625255499989e-03,4.629125917141891478e+00
9.878115745006030846e-01,1.132890027449386409e-03,4.617474850921243323e+00
9.878113455474348825e-01,1.138580417739150710e-03,4.605855811562335589e+00
9.878111149839980953e-01,1.144297902729033518e-03,4.594268732734438920e+00
9.878108828005981445e-01,1.150042589074352873e-03,4.582713548450260355e+00
9.878106489875010388e-01,1.155814583547127954e-03,4.571190192919807771e+00
9.878104135439188527e-01,1.161613881833883618e-03,4.559698820578299561e+00
9.878101764330812218e-01,1.167440925385522825e-03,4.548238704254132792e+00
9.878099376721168889e-01,1.173295486980659771e-03,4.536810440275062639e+00
9.878096972421605004e-01,1.179177785464693940e-03,4.525413742742849799e+00
9.878094551333023166e-01,1.185087928306791712e-03,4.514048546530109896e+00
9.878092113355941839e-01,1.191026023153528551e-03,4.502714786547417525e+00
9.878089658390598604e-01,1.196992177678663036e-03,4.491412398023280517e+00
9.878087186336831360e-01,1.202986499752114764e-03,4.480141316173365418e+00
9.878084697094194899e-01,1.209009097280960019e-03,4.468901476495804381e+00
9.878082190561322529e-01,1.215060079609929771e-03,4.457692812170217955e+00
9.878079071990475413e-01,1.222569845999102543e-03,4.443897670882098083e+00
9.878075926892891934e-01,1.230123036223497142e-03,4.430150207910659610e+00
9.878072006838048980e-01,1.239508578856980420e-03,4.413242856023606997e+00
9.878068045437096156e-01,1.248961315094697334e-03,4.396407189247209857e+00
9.878064042325773730e-01,1.258481629669034457e-03,4.379642982375838933e+00
9.878059997138141091e-01,1.268069907682042082e-03,4.362950011034269160e+00
9.878055909506587851e-01,1.277726534562741156e-03,4.346328051680820259e+00
9.878051779135600396e-01,1.287451809061529581e-03,4.329777029155882140e+00
9.878047605430427813e-01,1.297246384367916564e-03,4.313296268342180717e+00
9.878042392674871719e-01,1.309434270517227704e-03,4.293046827744395166e+00
9.878037112826782984e-01,1.321728826193759553e-03,4.272904187251576502e+00
9.878031765177949231e-01,1.334130780184523100e-03,4.252867932265880668e+00
9.878026349014726870e-01,1.346640866023092291e-03,4.232937642915671539e+00
9.878020249828586286e-01,1.360668671336057699e-03,4.210916655521697471e+00
9.878014064189445387e-01,1.374831870408700380e-03,4.189025426662998264e+00
9.878007791105951618e-01,1.389131465282741852e-03,4.167263395146113325e+00
9.878001429581811932e-01,1.403568458234961697e-03,4.145630001700190803e+00
9.877994978613163779e-01,1.418143857878700984e-03,4.124124679758231160e+00
9.877987704741986175e-01,1.434502295846397119e-03,4.100379407440505553e+00
9.877980317820633793e-01,1.451034211196092216e-03,4.076790813641755662e+00
9.877972816456280780e-01,1.467740978117052994e-03,4.053358140974728130e+00
9.877965199249811867e-01,1.484623969947943597e-03,4.030080634509910276e+00
9.877957464796062181e-01,1.501684558970001453e-03,4.006957541601166461e+00
9.877949611684105902e-01,1.518924116149824406e-03,3.983988111785248254e+00
9.877941638497583776e-01,1.536344010852037185e-03,3.961171596718882082e+00
9.877933543814866324e-01,1.553945610885618936e-03,3.938507249693397494e+00
9.877925326105072568e-01,1.571730398596668391e-03,3.915994179092558536e+00
9.877916049613078009e-01,1.591707430090253056e-03,3.891156619089380264e+00
9.877906617529230715e-01,1.611914131189679661e-03,3.866503934387734986e+00
9.877897027979259947e-01,1.632352255805352703e-03,3.842035246733273901e+00
9.877887278880991273e-01,1.653023767350273593e-03,3.817749420003430316e+00
9.877877368559201399e-01,1.673930193446547966e-03,3.793645822916829502e+00
9.877867294716983215e-01,1.695073702651138945e-03,3.769723070986836788e+00
9.877857055466002789e-01,1.716456026033571667e-03,3.745980285295845480e+00
9.877846648733618062e-01,1.738079075652416202e-03,3.722416376303352870e+00
9.877836072761432273e-01,1.759944434046635921e-03,3.699030605447772402e+00
9.877825325315081617e-01,1.782054160492986235e-03,3.675821710968720790e+00
9.877814404476382704e-01,1.804409982720854436e-03,3.652788783104527592e+00
9.877803308322814502e-01,1.827013626880292846e-03,3.629930900234459745e+00
9.877792034632911777e-01,1.849867107854398854e-03,3.607246842680336574e+00
9.877780581637120028e-01,1.872971983455199189e-03,3.584735842242324999e+00
9.877768947268115163e-01,1.896330099952878764e-03,3.562396831847990608e+00
9.877757129610328368e-01,1.919943147893796295e-03,3.540228886697894151e+00
9.877745126456722868e-01,1.943813092711202395e-03,3.518230816290955687e+00
9.877732936048521095e-01,1.967941459303319731e-03,3.496401832125759945e+00
9.877720556336466728e-01,1.992330047792351295e-03,3.474740878763205920e+00
9.877707985265822277e-01,2.016980664409461724e-03,3.453246890742085462e+00
9.877693790841279853e-01,2.044679393525869211e-03,3.429559509326045585e+00
9.877679355099008296e-01,2.072705998214209415e-03,3.406075721857688254e+00
9.877664675521969917e-01,2.101062638817454125e-03,3.382794293595939195e+00
9.877649749242496391e-01,2.129751792870399583e-03,3.359713711140563497e+00
9.877634573842699606e-01,2.158775517540264914e-03,3.336832787756015772e+00
9.877619146633449532e-01,2.188136114370562747e-03,3.314150120079659256e+00
9.877603465017015250e-01,2.217835796161669610e-03,3.291664359603410528e+00
9.877587526348070579e-01,2.247876812784709109e-03,3.269374114138483112e+00
9.877571328278348384e-01,2.278261147444337730e-03,3.247278171594426333e+00
9.877554868070548277e-01,2.308991124921680026e-03,3.225375050533451748e+00
9.877538143287822869e-01,2.340068801591085879e-03,3.203663450122978595e+00
9.877521151403463318e-01,2.371496310421625751e-03,3.182141997361846109e+00
9.877503890111181128e-01,2.403275594154849742e-03,3.160809432081490566e+00
9.877486356846116866e-01,2.435408816886382773e-03,3.139664326088117630e+00
9.877468549339473158e-01,2.467897890923576813e-03,3.118705403057813186e+00
9.877450465016515135e-01,2.500744986219826348e-03,3.097931202947226570e+00
9.877432101773773176e-01,2.533951879260889790e-03,3.077340501658633709e+00
9.877413457319116352e-01,2.567520509057072756e-03,3.056931951686219229e+00
9.877394529202723206e-01,2.601452944415731140e-03,3.036704113018290130e+00
9.877375315416356827e-01,2.635750896645166607e-03,3.016655745881897221e+00
9.877355813723743827e-01,2.670416268371796249e-03,2.996785478233013222e+00
9.877336021950374745e-01,2.705450915657759119e-03,2.977091951425257399e+00
9.877315938156239206e-01,2.740856514716917373e-03,2.957573892318372089e+00
9.877295560159846666e-01,2.776634939083744407e-03,2.938229901906135755e+00
9.877274886059694836e-01,2.812787849212649606e-03,2.919058684222247901e+00
9.877253913785546402e-01,2.849317043698707929e-03,2.900058854655766627e+00
9.877232641633774124e-01,2.886224048014768544e-03,2.881229157689015441e+00
9.877211067530279331e-01,2.923510679173786046e-03,2.862568173065113797e+00
9.877189189914618028e-01,2.961178374634787676e-03,2.844074660067958060e+00
9.877167006867800803e-01,2.999228852493831653e-03,2.825747223772812067e+00
9.877144516775619998e-01,3.037663612817662409e-03,2.807584564706379293e+00
9.877121718138655027e-01,3.076484085428026621e-03,2.789585402002492387e+00
9.877098609228710524e-01,3.115691879616485412e-03,2.771748358442626348e+00
9.877075188595719757e-01,3.155288414388268941e-03,2.754072134463037447e+00
9.877051454750119808e-01,3.195275150667353185e-03,2.736555399856329451e+00
9.877027406451388547e-01,3.235653387499817183e-03,2.719196884457289354e+00
9.877003042243304165e-01,3.276424591402352440e-03,2.701995234180313510e+00
9.876978360921703226e-01,3.317590066687547013e-03,2.684949155465360615e+00
9.876953361256571862e-01,3.359151151488065905e-03,2.668057330642184422e+00
9.876928042271597707e-01,3.401109027575708026e-03,2.651318496417711224e+00
9.876902402781390089e-01,3.443465036662607132e-03,2.634731315552407249e+00
9.876876441857134203e-01,3.486220363943986870e-03,2.618294505656176163e+00
9.876850158545524838e-01,3.529376229144367411e-03,2.602006762700110887e+00
9.876823552168779718e-01,3.572933689870350007e-03,2.585866836397501700e+00
9.876796621820130850e-01,3.616893973943190784e-03,2.569873404923061599e+00
9.876769366839696085e-01,3.661258166678863987e-03,2.554025193633474355e+00
9.876741786721149330e-01,3.706027276704574810e-03,2.538320948424146017e+00
9.876713880845628957e-01,3.751202405856228321e-03,2.522759375858108388e+00
9.876685648766682091e-01,3.796784567228038941e-03,2.507339208878057946e+00
9.876657090184787213e-01,3.842774704744852075e-03,2.492059198647688767e+00
9.876628204836120917e-01,3.889173764119544657e-03,2.476918090375184622e+00
9.876598992435944302e-01,3.935982726216765738e-03,2.461914613726324585e+00
9.876569452910655134e-01,3.983202466452504149e-03,2.447047529243843389e+00
9.876539586231459777e-01,4.030833857838456678e-03,2.432315594401531111e+00
9.876509392455863345e-01,4.078877746437046571e-03,2.417717572021209627e+00
9.876478871728722186e-01,4.127334951657676138e-03,2.403252230415918067e+00
9.876448024283405180e-01,4.176206266374114622e-03,2.388918343589192084e+00
9.876416850493595634e-01,4.225492428898624912e-03,2.374714699575053434e+00
9.876385350649798944e-01,4.275194250412095096e-03,2.360640063695675028e+00
9.876353525316676762e-01,4.325312412191926852e-03,2.346693237923602293e+00
9.876321375133317870e-01,4.375847581882595476e-03,2.332873026584616039e+00
9.876288900758514178e-01,4.426800443656313776e-03,2.319178228720954582e+00
9.876256102934035663e-01,4.478171662297241763e-03,2.305607648812447508e+00
9.876222982702224096e-01,4.529961768875500477e-03,2.292160126967565770e+00
9.876189540806158407e-01,4.582171482530031890e-03,2.278834454013487942e+00
9.876155778495480098e-01,4.634801280576973138e-03,2.265629484951675376e+00
9.876121696840083342e-01,4.687851764667925157e-03,2.252544043466249590e+00
9.876087297122234654e-01,4.741323453588646222e-03,2.239576975866814479e+00
9.876052580757626043e-01,4.795216827315527432e-03,2.226727139434345748e+00
9.876017549188628175e-01,4.849532381919345256e-03,2.213993389299441006e+00
9.875982203984587926e-01,4.904270578901238214e-03,2.201374591160806471e+00
9.875946546785581148e-01,4.959431873752024982e-03,2.188869614664238572e+00
9.875910579459271643e-01,5.015016640758463394e-03,2.176477350787207499e+00
9.875874303788833020e-01,5.071025325559239995e-03,2.164196677093306320e+00
9.875837721786753232e-01,5.127458292980472884e-03,2.152026492728857932e+00
9.875800835538973699e-01,5.184315903755666761e-03,2.139965701024646894e+00
9.875763647236912579e-01,5.241598499641905197e-03,2.128013213065095943e+00
9.875726159178143115e-01,5.299306403807934295e-03,2.116167947753396117e+00
9.875688373767095296e-01,5.357439921206673741e-03,2.104428831878406125e+00
9.875650293495561449e-01,5.415999369925384929e-03,2.092794794072004194e+00
9.875607639472681054e-01,5.481565294622418351e-03,2.079990041009838642e+00
9.875564628383073362e-01,5.547657724355695326e-03,2.067312273496238362e+00
9.875521264195903370e-01,5.614276956250547138e-03,2.054760069830676272e+00
9.875477551066638160e-01,5.681423256362201114e-03,2.042332021626458438e+00
9.875433493187598666e-01,5.749096923035481796e-03,2.030026722211598411e+00
9.875389094915948407e-01,5.817298231344313758e-03,2.017842777786637232e+00
9.875344360948435929e-01,5.886027364320840262e-03,2.005778819852018113e+00
9.875299295992858717e-01,5.955284548409201656e-03,1.993833480537375413e+00
9.875253905071331717e-01,6.025069932100248632e-03,1.982005414682668887e+00
9.875208193192643868e-01,6.095383716144067883e-03,1.970293277051425651e+00
9.875162165748022636e-01,6.166225999935907517e-03,1.958695749150318965e+00
9.875115828127689621e-01,6.237596930905850434e-03,1.947211513683517525e+00
9.875069185997992216e-01,6.309496598790061313e-03,1.935839272674824585e+00
9.875022245177623725e-01,6.381925084035596288e-03,1.924577739357643091e+00
9.874975011663369440e-01,6.454882448849049402e-03,1.913425639795151900e+00
9.874927491611367181e-01,6.528368744396926583e-03,1.902381711854056245e+00
9.874879691413267491e-01,6.602383985048830561e-03,1.891444709266502544e+00
9.874831617589887589e-01,6.676928186565496935e-03,1.880613395765443840e+00
9.874783276885329419e-01,6.752001334376710878e-03,1.869886550019419724e+00
9.874734676146329493e-01,6.827603424769160614e-03,1.859262959570625373e+00
9.874685822460602669e-01,6.903734418795620491e-03,1.848741427734256648e+00
9.874636723155429952e-01,6.980394245441429342e-03,1.838320772968521366e+00
9.874587385620614555e-01,7.057582858523848979e-03,1.827999820873310366e+00
9.874537817512486493e-01,7.135300171943376006e-03,1.817777413427638100e+00
9.874488026653031048e-01,7.213546092702094632e-03,1.807652404313490058e+00
9.874438021072633465e-01,7.292320508784613103e-03,1.797623660594676265e+00
9.874387808880178419e-01,7.371623327149181767e-03,1.787690057728173576e+00
9.874337398589809744e-01,7.451454379724821615e-03,1.777850491891943996e+00
9.874286798688250988e-01,7.531813549419304372e-03,1.768103863500615214e+00
9.874236017983041291e-01,7.612700670591470396e-03,1.758449090143916038e+00
9.874185065355381985e-01,7.694115598570193913e-03,1.748885097715500603e+00
9.874133950020238526e-01,7.776058139515773689e-03,1.739410829139011794e+00
9.874082681288930408e-01,7.858528115327223507e-03,1.730025236283674106e+00
9.874031268711125353e-01,7.941525326381277533e-03,1.720727284528481338e+00
9.873979721939920573e-01,8.025049585905282001e-03,1.711515948651705310e+00
9.873928050956531921e-01,8.109100664531574895e-03,1.702390219294906082e+00
9.873876265864394153e-01,8.193678342710253651e-03,1.693349096759558137e+00
9.873824376913500345e-01,8.278782403447924529e-03,1.684391591909883301e+00
9.873772394641006089e-01,8.364412600100673903e-03,1.675516729730473386e+00
9.873720329768985726e-01,8.450568681707723573e-03,1.666723546375138199e+00
9.873668193168928520e-01,8.537250400806415535e-03,1.658011088306071690e+00
9.873615995872746520e-01,8.624457509990522339e-03,1.649378412670762240e+00
9.873563749228836395e-01,8.712189729879523531e-03,1.640824590613467304e+00
9.873511464736758336e-01,8.800446785329223490e-03,1.632348703328173833e+00
9.873459154068453536e-01,8.889228400561444143e-03,1.623949842557860235e+00
9.873406829076954994e-01,8.978534297113004159e-03,1.615627110763199425e+00
9.873354501853844889e-01,9.068364183144824592e-03,1.607379622125837848e+00
9.873302184729257913e-01,9.158717754963251884e-03,1.599206502278765818e+00
9.873249890173664278e-01,9.249594715124955652e-03,1.591106886445931012e+00
9.873197630881541675e-01,9.340994757190664369e-03,1.583079920883624148e+00
9.873145419771445219e-01,9.432917566821481109e-03,1.575124762676590517e+00
9.873093269883913559e-01,9.525362838219295081e-03,1.567240578102001791e+00
9.873041194599840864e-01,9.618330239590324598e-03,1.559426545803828112e+00
9.872989207387824484e-01,9.711819453778592834e-03,1.551681852887434765e+00
9.872937321965914448e-01,9.805830152608640757e-03,1.544005697243943320e+00
9.872885552284936805e-01,9.900362000668599949e-03,1.536397287091822106e+00
9.872833912454677119e-01,9.995414665822845851e-03,1.528855839939527783e+00
9.872782416837750930e-01,1.009098780634793725e-02,1.521380583656513741e+00
9.872731080008757543e-01,1.018708107756299830e-02,1.513970755783263566e+00
9.872679916647689735e-01,1.028369414423977932e-02,1.506625602365044170e+00
9.872628941779479916e-01,1.038082665151815985e-02,1.499344380400784216e+00
9.872578170599940472e-01,1.047847824723159224e-02,1.492126355792994241e+00
9.872527618471957922e-01,1.057664858141148419e-02,1.484970803315382115e+00
9.872477301011841622e-01,1.067533729704202988e-02,1.477877007310777646e+00
9.872427234024266918e-01,1.077454403712976155e-02,1.470844260991544639e+00
9.872377433586088102e-01,1.087426843719283172e-02,1.463871866981311110e+00
9.872327915886953686e-01,1.097451013979755183e-02,1.456959135998714405e+00
9.872278697447182116e-01,1.107526877541924193e-02,1.450105388367557202e+00
9.872229794913380818e-01,1.117654398037415571e-02,1.443309952425030573e+00
9.872181225176053232e-01,1.127833538670590906e-02,1.436572165269889956e+00
9.872133005344367884e-01,1.138064262454216609e-02,1.429891372470949662e+00
9.872085152764233928e-01,1.148346532116564962e-02,1.423266928049288893e+00
9.872037685005385921e-01,1.158680310242340451e-02,1.416698194271382993e+00
9.871990619806784162e-01,1.169065559560454604e-02,1.410184541309551287e+00
9.871943975169366059e-01,1.179502242409564625e-02,1.403725347595927042e+00
9.871897769321044125e-01,1.189990321006934547e-02,1.397319999510687083e+00
9.871852020647003956e-01,1.200529757700755096e-02,1.390967891054991190e+00
9.871806747852324149e-01,1.211120514321325885e-02,1.384668424337377468e+00
9.871761969809375037e-01,1.221762552838370416e-02,1.378421008901819400e+00
9.871717705596798620e-01,1.232455835134660740e-02,1.372225061820334657e+00
9.871673974569690202e-01,1.243200322853587302e-02,1.366080007764297388e+00
9.871630796260747465e-01,1.253995977643460394e-02,1.359985278656865360e+00
9.871588190494150483e-01,1.264842760963985277e-02,1.353940313817898033e+00
9.871546177237150443e-01,1.275740634299251004e-02,1.347944559586686131e+00
9.871504776741578668e-01,1.286689558962809954e-02,1.341997469495417539e+00
9.871464009474298917e-01,1.297689496200606779e-02,1.336098504042884327e+00
9.871423896132096587e-01,1.308740407175759853e-02,1.330247130628431362e+00
9.871384457628731290e-01,1.319842252938533030e-02,1.324442823463350516e+00
9.871345715164774326e-01,1.330994994533336341e-02,1.318685063498703069e+00
9.871307690090334042e-01,1.342198592815855782e-02,1.312973338286485880e+00
9.871270404044057978e-01,1.353453008624588665e-02,1.307307141948596874e+00
9.871233878884890789e-01,1.364758202696896190e-02,1.301685975060194789e+00
9.871198136706750281e-01,1.376114135684030487e-02,1.296109344570074429e+00
9.871163199839390057e-01,1.387520768150222843e-02,1.290576763715314490e+00
9.871129090849258825e-01,1.398978060570666392e-02,1.285087751937468381e+00
9.871095832540373038e-01,1.410485973331828714e-02,1.279641834797836442e+00
9.871063447943880798e-01,1.422044466660415778e-02,1.274238543915998001e+00
9.871031960375613590e-01,1.433653500923074905e-02,1.268877416803152913e+00
9.871001393323570738e-01,1.445313036039915996e-02,1.263557996941244710e+00
9.870971770562234626e-01,1.457023032056662358e-02,1.258279833547369497e+00
9.870943116088515268e-01,1.468783448788831859e-02,1.253042481593125590e+00
9.870915454185323901e-01,1.480594246242760217e-02,1.247845501597843576e+00
9.870888809289642962e-01,1.492455383681524396e-02,1.242688459834058845e+00
9.870863206176527793e-01,1.504366820893867501e-02,1.237570927866011639e+00
9.870838669808631449e-01,1.516328517112081400e-02,1.232492482801427203e+00
9.870815225443708707e-01,1.528340431828893904e-02,1.227452706963522377e+00
9.870792898517504188e-01,1.540402523796398880e-02,1.222451188128452992e+00
9.870771714800014029e-01,1.552514752373961374e-02,1.217487519028093823e+00
9.870751700229941639e-01,1.564677076032824216e-02,1.212561297745318845e+00
9.870732881035984008e-01,1.576889453421446638e-02,1.207672127307971799e+00
9.870715283717218513e-01,1.589151843224102800e-02,1.202819615660398300e+00
9.870698934984967199e-01,1.601464203539253520e-02,1.198003375785301916e+00
9.870683861808717818e-01,1.613826492298571849e-02,1.193223025502794021e+00
9.870670091434460280e-01,1.626238667467254026e-02,1.188478187339141900e+00
9.870657651372717334e-01,1.638700686927707303e-02,1.183768488493755155e+00
9.870646569355506772e-01,1.651212507942097230e-02,1.179093560935174256e+00
9.870636873358795693e-01,1.663774087337999141e-02,1.174453041275667964e+00
9.870628591680410402e-01,1.676385382495544293e-02,1.169846570404154074e+00
9.870621752828607764e-01,1.689046349930094226e-02,1.165273793851714368e+00
9.870616385583677044e-01,1.701756946030704570e-02,1.160734361500975309e+00
9.870612518994645868e-01,1.714517127018386905e-02,1.156227927534715816e+00
9.870610182330019633e-01,1.727326848191902686e-02,1.151754150594771042e+00
9.870609405222112720e-01,1.740186066005773233e-02,1.147312693107816362e+00
9.870610217429111044e-01,1.753094734567536145e-02,1.142903222248282447e+00
9.870612649087152635e-01,1.766052809302249768e-02,1.138525408807097072e+00
9.870616730556823759e-01,1.779060244684729439e-02,1.134178927791321234e+00
9.870622492422816974e-01,1.792116994107593661e-02,1.129863458395512721e+00
9.870629965649152515e-01,1.805223012376084776e-02,1.125578683236508670e+00
9.870639181333397127e-01,1.818378251688963429e-02,1.121324289427485299e+00
9.870650170955460601e-01,1.831582665678475191e-02,1.117099967385776216e+00
9.870662966174637010e-01,1.844836205990202718e-02,1.112905411727893368e+00
9.870677599000515778e-01,1.858138825152105475e-02,1.108740320419279168e+00
9.870694101682075949e-01,1.871490474661146111e-02,1.104604395245770698e+00
9.870712506709751199e-01,1.884891104925342717e-02,1.100497341767301629e+00
9.870732846880266864e-01,1.898340666383678890e-02,1.096418868960975956e+00
9.870755155300274808e-01,1.911839109598765726e-02,1.092368689148127681e+00
9.870779465287571330e-01,1.925386383356336023e-02,1.088346518440583388e+00
9.870805810471056096e-01,1.938982436488160058e-02,1.084352076205543414e+00
9.870834224751863228e-01,1.952627217104629248e-02,1.080385085215332053e+00
9.870864742331486585e-01,1.966320673131611435e-02,1.076445271456841768e+00
9.870897397597145906e-01,1.980062749922523180e-02,1.072532364686114015e+00
9.870932225386610526e-01,1.993853395601151088e-02,1.068646097026805242e+00
9.870969260651384358e-01,2.007692554171081403e-02,1.064786204655088442e+00
9.871008538719255876e-01,2.021580170821782318e-02,1.060952426417410166e+00
9.871050095187453577e-01,2.035516189715508989e-02,1.057144504337302227e+00
9.871093965928917635e-01,2.049500554065257496e-02,1.053362183544677144e+00
9.871140187080850170e-01,2.063533205817361105e-02,1.049605212301961243e+00
9.871188795112517678e-01,2.077614087105536869e-02,1.045873341607965745e+00
9.871239826693177788e-01,2.091743137265540675e-02,1.042166325860128140e+00
9.871293318918180626e-01,2.105920297848307837e-02,1.038483921625353412e+00
9.871349309033122799e-01,2.120145506391101636e-02,1.034825889057623405e+00
9.871407834657858205e-01,2.134418701407863120e-02,1.031191990682696735e+00
9.871468933661311507e-01,2.148739819505800577e-02,1.027581992025530022e+00
9.871532644233166343e-01,2.163108796992381164e-02,1.023995661195387541e+00
9.871599004818124579e-01,2.177525568285364199e-02,1.020432769201928824e+00
9.871668054192707098e-01,2.191990067688994251e-02,1.016893089512283854e+00
9.871739831345827110e-01,2.206502226466542510e-02,1.013376398655798649e+00
9.871814375679046627e-01,2.221061977627689088e-02,1.009882475128146773e+00
9.871891726808055267e-01,2.235669251100940239e-02,1.006411100410477877e+00
9.871971924642995999e-01,2.250323975599675605e-02,1.002962058513491739e+00
9.872055009409893556e-01,2.265026079113220334e-02,9.995351358326312052e-01
